name,description,implementation status,effect_level,version
RegionErosion,,,,12.3
RegionFarthestDistance,,,,13.3
RegionFillingStyle,,,,12.1
RegionFit,,,,13
RegionFunction,,,,6
RegionHausdorffDistance,,,,13.3
RegionImage,,,,11.2
RegionIntersection,,,,10
RegionMeasure,,,,10
RegionMember,,,,10
RegionMemberFunction,,,,10
RegionMoment,,,,10.4
RegionNearest,,,,10
RegionNearestFunction,,,,10
RegionPlot,Creates a plot of a region satisfying inequalities,✅,pure,6
RegionPlot3D,,,,6
RegionProduct,,,,10
RegionQ,,,,10
RegionResize,,,,11
RegionSimilar,,,,13
RegionSize,,,,11
RegionSymmetricDifference,,,,10
RegionUnion,,,,10
RegionWithin,,,,11.1
RegisterExternalEvaluator,,,,11.2
RegularExpression,Represents a regular expression pattern for string matching,✅,pure,5.1
Regularization,,,,7
RegularlySampledQ,,,,10
RegularPolygon,,,,10.2
ReIm,,,,10.1
ReImLabels,,,,12
ReImPlot,,,,12
ReImStyle,,,,12
RelationalDatabase,,,,12
RelationGraph,,,,10.2
ReleaseHold,Removes Hold wrappers from an expression,✅,pure,2
ReliabilityDistribution,,,,9
ReliefImage,,,,8
ReliefPlot,,,,6
RemoteAuthorizationCaching,,,,11.3
RemoteBatchJobAbort,,,,12.2
RemoteBatchJobObject,,,,12.2
RemoteBatchJobs,,,,12.2
RemoteBatchMapSubmit,,,,12.2
RemoteBatchSubmissionEnvironment,,,,12.2
RemoteBatchSubmit,,,,12.2
RemoteConnect,,,,11.3
RemoteConnectionObject,,,,11.3
RemoteEvaluate,,,,12.2
RemoteFile,,,,12
RemoteInputFiles,,,,12.2
RemoteProviderSettings,,,,12.2
RemoteRun,,,,11.3
RemoteRunProcess,,,,11.3
RemovalConditions,,,,12.2
Remove,,,,1
RemoveAlphaChannel,,,,8
RemoveAudioStream,,,,11.2
RemoveBackground,,,,10
RemoveChannelListener,,,,11
RemoveChannelSubscribers,,,,12
RemoveDiacritics,Removes diacritical marks from a string,✅,pure,10.1
RemoveInputStreamMethod,,,,9
RemoveOutputStreamMethod,,,,9
RemoveUsers,,,,10
RemoveVideoStream,,,,12.1
RenameDirectory,,,,2
RenameFile,,,,2
RenderingOptions,,,,4
RenewalProcess,,,,9
RenkoChart,,,,8
RepairMesh,,,,11
Repeated,,,,1
RepeatedNull,,,,1
RepeatedTiming,,,,10.1
RepeatingElement,,,,10.1
Replace,Applies transformation rules to an expression,✅,pure,1
ReplaceAll,Applies replacement rules to an expression,✅,pure,1
ReplaceAt,,,,13.1
ReplaceImageValue,,,,9
ReplaceList,,,,3
ReplacePart,Replaces element at a specific position,✅,pure,2
ReplacePixelValue,,,,9
ReplaceRepeated,Applies replacement rules repeatedly until fixed point,✅,pure,1
ReplicateLayer,,,,11.1
RequiredPhysicalQuantities,,,,10
Resampling,,,,8
ResamplingAlgorithmData,,,,10.1
ResamplingMethod,,,,10
Rescale,Rescales values to a specified range,✅,pure,5.1
RescalingTransform,,,,6
ResetDirectory,,,,2
ReshapeLayer,,,,11
Residue,,,,2
ResidueSum,,,,13.1
ResizeLayer,,,,11.1
Resolve,,,,5
ResolveContextAliases,,,,13
ResourceData,,,,11
ResourceFunction,,,,12
ResourceObject,,,,11
ResourceRegister,,,,11.2
ResourceRemove,,,,11
ResourceSearch,,,,11
ResourceSubmit,,,,11.2
ResourceSystemBase,,,,12.1
ResourceSystemPath,,,,12.1
ResourceUpdate,,,,11.2
ResourceVersion,,,,12.1
ResponseForm,,,,10
Rest,Returns the list without its first element,✅,pure,1
RestartInterval,,,,10.2
Restricted,,,,10
Resultant,,,,1
Return,Returns a value from a function or control structure,✅,pure,1
ReturnExpressionPacket,,,,3
ReturnPacket,,,,3
ReturnReceiptFunction,,,,10.2
ReturnTextPacket,,,,3
Reverse,Returns a list with elements in reverse order,✅,pure,1
ReverseApplied,,,,12.1
ReverseBiorthogonalSplineWavelet,,,,8
ReverseElement,,,,3
ReverseEquilibrium,,,,3
ReverseGraph,,,,8
ReverseSort,Sorts a list in reverse order,✅,pure,11.1
ReverseSortBy,,,,12
ReverseUpEquilibrium,,,,3
RevolutionAxis,,,,7
RevolutionPlot3D,,,,6
RFixedPoints,,,,14.1
RGBColor,Specifies a color by RGB values,✅,pure,1
RiccatiSolve,,,,8
RiceDistribution,,,,8
RidgeFilter,,,,8
RiemannR,,,,7
RiemannSiegelTheta,,,,2
RiemannSiegelZ,,,,2
RiemannXi,,,,10
Riffle,Inserts an element between each pair of elements,✅,pure,6
Right,,,,1
RightArrow,,,,3
RightArrowBar,,,,3
RightArrowLeftArrow,,,,3
RightComposition,,,,10
RightCosetRepresentative,,,,8
RightDownTeeVector,,,,3
RightDownVector,,,,3
RightDownVectorBar,,,,3
RightTee,,,,3
RightTeeArrow,,,,3
RightTeeVector,,,,3
RightTriangle,,,,3
RightTriangleBar,,,,3
RightTriangleEqual,,,,3
RightUpDownVector,,,,3
RightUpTeeVector,,,,3
RightUpVector,,,,3
RightUpVectorBar,,,,3
RightVector,,,,3
RightVectorBar,,,,3
RipleyK,,,,12.2
RipleyRassonRegion,,,,12.2
RiskAchievementImportance,,,,9
RiskReductionImportance,,,,9
RobustConvexOptimization,,,,12.2
RogersTanimotoDissimilarity,,,,6
RollPitchYawAngles,,,,10.2
RollPitchYawMatrix,,,,10.2
RomanNumeral,Converts an integer to a Roman numeral string,✅,pure,10.2
Root,,,,3
RootApproximant,,,,6
RootIntervals,,,,6
RootLocusPlot,,,,8
RootMeanSquare,Returns the root mean square of a list,✅,pure,6
RootOfUnityQ,,,,6
RootReduce,,,,3
Roots,,,,1
RootSum,,,,3
RootTree,,,,13.1
Rotate,Rotates a graphics object,✅,pure,6
RotateLabel,,,,2
RotateLeft,Rotates list elements to the left,✅,pure,1
RotateRight,Rotates list elements to the right,✅,pure,1
RotationAction,,,,6
RotationMatrix,,,,6
RotationTransform,,,,6
Round,Returns the nearest integer to a number,✅,pure,1
RoundingRadius,,,,7
Row,Displays elements in a row,✅,pure,6
RowAlignments,,,,3
RowBox,,,,3
RowLines,,,,3
RowMinHeight,,,,3
RowReduce,Returns the row echelon form of a matrix,✅,pure,1
RowsEqual,,,,3
RowSpacings,,,,3
RSolve,,,,5
RSolveValue,,,,10
RStabilityConditions,,,,14.1
RudinShapiro,,,,10.2
RudvalisGroupRu,,,,8
Rule,,,,1
RuleDelayed,,,,1
RulePlot,,,,11
RulerUnits,,,,4
RulesTree,,,,12.3
Run,Runs an external command,✅,effectful,1
RunProcess,,,,10
RunThrough,,,,1
RuntimeAttributes,,,,8
RuntimeOptions,,,,8
RussellRaoDissimilarity,,,,6
SameAs,,,,13.1
SameQ,Tests if expressions are identical,✅,pure,1
SameTest,,,,2
SameTestProperties,,,,12.1
SampledEntityClass,,,,12
SampleDepth,,,,2
SampledSoundFunction,,,,2
SampledSoundList,,,,2
SampleRate,,,,2
SamplerModel,,,,14
SamplingPeriod,,,,8
SARIMAProcess,,,,9
SARMAProcess,,,,9
SASTriangle,,,,10
SatelliteData,,,,10
SatisfiabilityCount,,,,7
SatisfiabilityInstances,,,,7
SatisfiableQ,,,,7
Saturday,,,,9
Save,,,,1
SaveConnection,,,,12
SaveDefinitions,,,,6
SavitzkyGolayMatrix,,,,10
SawtoothWave,,,,7
Scale,Scales a graphics object,✅,pure,6
Scaled,,,,1
ScaleDivisions,,,,9
ScaleOrigin,,,,9
ScalePadding,,,,9
ScaleRanges,,,,9
ScaleRangeStyle,,,,9
ScalingFunctions,,,,8
ScalingMatrix,,,,6
ScalingTransform,,,,6
Scan,Applies a function to each element for side effects,✅,pure,1
ScheduledTask,,,,10
SchrodingerPDEComponent,,,,14
SchurDecomposition,,,,2
ScientificForm,,,,1
ScientificNotationThreshold,,,,11.2
ScorerGi,,,,10
ScorerGiPrime,,,,10
ScorerHi,,,,10
ScorerHiPrime,,,,10
ScreenStyleEnvironment,,,,3
ScriptBaselineShifts,,,,3
ScriptMinSize,,,,3
ScriptSizeMultipliers,,,,3
Scrollbars,,,,7
ScrollingOptions,,,,4
ScrollPosition,,,,7
SearchAdjustment,,,,11
SearchIndexObject,,,,10.2
SearchIndices,,,,10.2
SearchQueryString,,,,11
SearchResultObject,,,,11
Sec,Returns the secant,✅,pure,1
SecDegrees,,,,14.1
Sech,Returns the hyperbolic secant,✅,pure,1
SechDistribution,,,,8
SecondOrderConeOptimization,,,,12
SectorChart,Creates a sector chart from data,✅,pure,7
SectorChart3D,,,,7
SectorOrigin,,,,7
SectorSpacing,,,,7
SecuredAuthenticationKey,,,,11.2
SecuredAuthenticationKeys,,,,11.3
SecurityCertificate,,,,12.2
SeedRandom,Seeds the random number generator,✅,stateful,1
Select,Picks elements of a list that satisfy a criterion,✅,pure,1
Selectable,,,,3
SelectComponents,,,,8
SelectedCells,,,,10
SelectedNotebook,,,,3
SelectFirst,,,,10
SelectionCreateCell,,,,3
SelectionEvaluate,,,,3
SelectionEvaluateCreateCell,,,,3
SelectionMove,,,,3
SelfLoopStyle,,,,6
SemanticImport,,,,10
SemanticImportString,,,,10
SemanticInterpretation,,,,10
SemanticSearch,,,,14.1
SemanticSearchIndex,,,,14.1
SemanticSearchIndices,,,,14.1
SemialgebraicComponentInstances,,,,6
SemidefiniteOptimization,,,,12
SendMail,,,,7
SendMessage,,,,10
Sequence,,,,3
SequenceAlignment,,,,7
SequenceCases,,,,10.1
SequenceCount,,,,10.1
SequenceFold,,,,10.2
SequenceFoldList,,,,10.2
SequenceHold,,,,3
SequenceIndicesLayer,,,,13
SequenceLastLayer,,,,11.1
SequenceMostLayer,,,,11.1
SequencePosition,,,,10.1
SequencePredict,,,,11.1
SequencePredictorFunction,,,,11.1
SequenceReplace,,,,11.3
SequenceRestLayer,,,,11.1
SequenceReverseLayer,,,,11.1
SequenceSplit,,,,11.3
SequenceType,,,,13.3
Series,Computes a power series expansion,✅,pure,1
SeriesCoefficient,,,,3
SeriesData,,,,1
SeriesTermGoal,,,,12.1
ServiceConnect,,,,10
ServiceDeploy,,,,12.3
ServiceDeployment,,,,12.3
ServiceDisconnect,,,,10
ServiceExecute,,,,10
ServiceObject,,,,10
ServiceRequest,,,,12
ServiceSubmit,,,,12
SessionSubmit,,,,11.2
SessionTime,,,,2
Set,Assigns a value to a symbol,✅,stateful,1
SetAccuracy,,,,2
SetAlphaChannel,,,,8
SetAttributes,Sets attributes for a symbol,✅,stateful,1
SetCloudDirectory,,,,10
SetCookies,,,,11
SetDelayed,,,,1
SetDirectory,,,,2
SetEnvironment,,,,9
SetFileDate,,,,2
SetFileFormatProperties,,,,13
SetOptions,,,,1
SetPermissions,,,,10.2
SetPrecision,,,,2
SetSelectedNotebook,,,,3
SetSharedFunction,,,,7
SetSharedVariable,,,,7
SetStreamPosition,,,,2
SetSystemModel,,,,11.3
SetSystemOptions,,,,6
Setter,,,,6
SetterBar,,,,6
Setting,,,,6
SetUsers,,,,10
Shallow,,,,2
ShannonWavelet,,,,8
ShapiroWilkTest,,,,8
Share,,,,1
SharingList,,,,11.3
Sharpen,Sharpens an image using unsharp mask,✅,pure,7
ShearingMatrix,,,,6
ShearingTransform,,,,6
ShellRegion,,,,11
ShenCastanMatrix,,,,9
ShiftedGompertzDistribution,,,,10.3
ShiftRegisterSequence,,,,11
Short,,,,1
ShortDownArrow,,,,3
Shortest,,,,6
ShortestPathFunction,,,,8
ShortLeftArrow,,,,3
ShortRightArrow,,,,3
ShortTimeFourier,,,,12
ShortTimeFourierData,,,,12
ShortUpArrow,,,,3
Show,,,,1
ShowAutoSpellCheck,,,,11
ShowAutoStyles,,,,4
ShowCellBracket,,,,3
ShowCellLabel,,,,3
ShowCellTags,,,,3
ShowCursorTracker,,,,4
ShowGroupOpener,,,,6
ShowPageBreaks,,,,3
ShowSelection,,,,4
ShowSpecialCharacters,,,,3
ShowStringCharacters,,,,3
ShrinkingDelay,,,,6
SiderealTime,,,,10
SiegelTheta,,,,6
SiegelTukeyTest,,,,8
SierpinskiCurve,,,,11.1
SierpinskiMesh,,,,11.1
Sign,Returns the sign of a number,✅,pure,1
Signature,,,,1
SignedRankTest,,,,8
SignedRegionDistance,,,,10
SignificanceLevel,,,,8
SignPadding,,,,2
SignTest,,,,8
SimilarityRules,,,,7
SimpleGraph,,,,8
SimpleGraphQ,,,,8
SimplePolygonQ,,,,12
SimplePolyhedronQ,,,,12
Simplex,,,,10
Simplify,Performs algebraic simplification of expressions,✅,pure,1
Sin,Returns the sine,✅,pure,1
Sinc,,,,6
SinDegrees,,,,14.1
SinghMaddalaDistribution,,,,8
SingleLetterItalics,,,,3
SingularValueDecomposition,,,,5
SingularValueList,,,,5
SingularValuePlot,,,,8
Sinh,Returns the hyperbolic sine,✅,pure,1
SinhIntegral,,,,3
SinIntegral,,,,2
SixJSymbol,,,,2
Skeleton,,,,1
SkeletonTransform,,,,8
SkellamDistribution,,,,8
Skewness,Computes the skewness of a list,✅,pure,6
SkewNormalDistribution,,,,8
Skip,,,,2
SliceContourPlot3D,,,,10.2
SliceDensityPlot3D,,,,10.2
SliceDistribution,,,,9
SliceVectorPlot3D,,,,10.2
Slider,,,,6
Slider2D,,,,6
SliderBox,,,,6
SliderBoxOptions,,,,6
SlideShowVideo,,,,12.3
SlideView,,,,6
Slot,,,,1
SlotSequence,,,,1
Small,,,,6
SmallCircle,,,,3
Smaller,,,,6
SmithDecomposition,,,,10.2
SmithDelayCompensator,,,,9
SmithWatermanSimilarity,,,,7
SmoothDensityHistogram,,,,8
SmoothHistogram,,,,8
SmoothHistogram3D,,,,8
SmoothKernelDistribution,,,,8
SmoothPointDensity,,,,12.2
SnDispersion,,,,11.1
Snippet,,,,10.2
SnippetsVideo,,,,13
SnubPolyhedron,,,,12
SocketConnect,,,,10.3
SocketListen,,,,11.2
SocketListener,,,,11.2
SocketObject,,,,10.3
SocketOpen,,,,11.2
SocketReadMessage,,,,11.2
SocketReadyQ,,,,11.2
Sockets,,,,11.2
SocketWaitAll,,,,11.2
SocketWaitNext,,,,11.2
SoftmaxLayer,,,,11
SokalSneathDissimilarity,,,,6
SolarEclipse,,,,10
SolarSystemFeatureData,,,,10
SolarTime,,,,12.3
SolidAngle,,,,12
SolidBoundaryLoadValue,,,,13
SolidData,,,,10
SolidDisplacementCondition,,,,13
SolidFixedCondition,,,,13
SolidMechanicsPDEComponent,,,,13
SolidMechanicsStrain,,,,13
SolidMechanicsStress,,,,13
SolidRegionQ,,,,11
Solve,Solves an equation or system of equations,✅,pure,1
SolveAlways,,,,1
SolveValues,,,,12.3
Sort,Sorts a list in ascending order,✅,pure,1
SortBy,Sorts a list using a function as a criterion,✅,pure,6
SortedBy,,,,12
SortedEntityClass,,,,12
Sound,,,,2
SoundNote,,,,6
SoundVolume,,,,6
SourceLink,,,,10.4
SourcePDETerm,,,,12.2
Sow,Sows an expression for collection by Reap,✅,stateful,5
SowVideo,,,,14.1
SpaceCurveData,,,,10
Spacer,,,,6
Spacings,,,,6
Span,,,,6
SpanFromAbove,,,,6
SpanFromBoth,,,,6
SpanFromLeft,,,,6
SpanMaxSize,,,,3
SparseArray,Creates a sparse array representation,✅,pure,5
SparseArrayQ,,,,13
SpatialBinnedPointData,,,,12.2
SpatialBoundaryCorrection,,,,12.2
SpatialEstimate,,,,13
SpatialEstimatorFunction,,,,13
SpatialGraphDistribution,,,,9
SpatialJ,,,,12.2
SpatialMedian,,,,11.1
SpatialNoiseLevel,,,,13
SpatialObservationRegionQ,,,,12.2
SpatialPointData,,,,12.2
SpatialPointSelect,,,,12.2
SpatialRandomnessTest,,,,12.2
SpatialTransformationLayer,,,,11.1
SpatialTrendFunction,,,,13
Speak,,,,7
SpeakerMatchQ,,,,12.1
SpearmanRankTest,,,,9
SpearmanRho,,,,9
SpeciesData,,,,10
SpecificityGoal,,,,10.1
SpectralLineData,,,,11.1
Spectrogram,,,,9
SpectrogramArray,,,,9
Specularity,,,,6
SpeechCases,,,,12.1
SpeechInterpreter,,,,12.1
SpeechRecognize,,,,12
SpeechSynthesize,,,,11.2
SpellingCorrection,,,,2
SpellingCorrectionList,,,,10.4
SpellingOptions,,,,4
Sphere,,,,6
SpherePoints,,,,11.1
SphericalAngle,,,,14
SphericalBesselJ,,,,6
SphericalBesselY,,,,6
SphericalDistance,,,,13.3
SphericalHankelH1,,,,6
SphericalHankelH2,,,,6
SphericalHarmonicY,,,,1
SphericalPlot3D,,,,6
SphericalRegion,,,,2
SphericalShell,,,,10.2
SpheroidalEigenvalue,,,,6
SpheroidalJoiningFactor,,,,6
SpheroidalPS,,,,6
SpheroidalPSPrime,,,,6
SpheroidalQS,,,,6
SpheroidalQSPrime,,,,6
SpheroidalRadialFactor,,,,6
SpheroidalS1,,,,6
SpheroidalS1Prime,,,,6
SpheroidalS2,,,,6
SpheroidalS2Prime,,,,6
Splice,,,,12.1
SplicedDistribution,,,,9
SplineClosed,,,,7
SplineDegree,,,,7
SplineKnots,,,,7
SplineWeights,,,,7
Split,Splits list at boundaries where consecutive elements differ,✅,pure,3
SplitBy,Splits list at boundaries where a function changes value,✅,pure,7
SpokenString,,,,7
SpotLight,,,,13
Sqrt,Returns the square root of a number,✅,pure,1
SqrtBox,,,,3
SqrtBoxOptions,,,,6
Square,,,,3
SquaredEuclideanDistance,,,,6
SquareFreeQ,Tests if a polynomial or integer is square-free,✅,pure,6
SquareIntersection,,,,3
SquareMatrixQ,,,,10
SquareRepeatingElement,,,,11.1
SquaresR,,,,6
SquareSubset,,,,3
SquareSubsetEqual,,,,3
SquareSuperset,,,,3
SquareSupersetEqual,,,,3
SquareUnion,,,,3
SquareWave,,,,7
Squiggled,,,,13.3
SSSTriangle,,,,10
StabilityMargins,,,,8
StabilityMarginsStyle,,,,8
StableDistribution,,,,8
Stack,,,,2
StackBegin,,,,2
StackComplete,,,,2
StackedDateListPlot,,,,11.2
StackedListPlot,,,,11.2
StackInhibit,,,,2
StadiumShape,,,,10.2
StandardAtmosphereData,,,,10
StandardDeviation,Returns the standard deviation of a list,✅,pure,5
StandardDeviationFilter,,,,7
StandardForm,Converts expression to standard form,✅,pure,3
Standardize,,,,7
Standardized,,,,10.1
StandardOceanData,,,,10.3
StandbyDistribution,,,,9
Star,,,,3
StarClusterData,,,,10
StarData,,,,10
StarGraph,,,,8
StartExternalSession,,,,11.2
StartingStepSize,,,,4
StartOfLine,,,,5.1
StartOfString,,,,5.1
StartProcess,,,,10
StartWebSession,,,,12
StateFeedbackGains,,,,8
StateOutputEstimator,,,,8
StateResponse,,,,8
StateSpaceModel,,,,8
StateSpaceRealization,,,,8
StateSpaceTransform,,,,8
StateTransformationLinearize,,,,10
StationaryDistribution,,,,9
StationaryWaveletPacketTransform,,,,8
StationaryWaveletTransform,,,,8
StatusArea,,,,6
StatusCentrality,,,,9
StepMonitor,,,,5
StereochemistryElements,,,,12
StieltjesGamma,,,,3
StippleShading,,,,12.1
StirlingS1,Returns the Stirling number of the first kind,✅,pure,1
StirlingS2,Returns the Stirling number of the second kind,✅,pure,1
StoppingPowerData,,,,10.1
StrataVariables,,,,9
StratonovichProcess,,,,9
StraussHardcorePointProcess,,,,12.2
StraussPointProcess,,,,12.2
StreamColorFunction,,,,7
StreamColorFunctionScaling,,,,7
StreamDensityPlot,Creates a stream density plot of a vector field,✅,pure,7
StreamMarkers,,,,11.3
StreamPlot,Creates a streamline plot of a vector field,✅,pure,7
StreamPlot3D,,,,12.3
StreamPoints,,,,7
StreamPosition,,,,2
Streams,,,,2
StreamScale,,,,7
StreamStyle,,,,7
StrictInequalities,,,,12.2
String,,,,1
StringApply,,,,14.1
StringCases,Returns substrings matching a pattern,✅,pure,5.1
StringContainsQ,Tests if a string contains a substring,✅,pure,10.1
StringCount,Counts occurrences of a pattern in a string,✅,pure,5.1
StringDelete,Deletes all occurrences of a substring,✅,pure,10.1
StringDrop,Removes a substring from a string,✅,pure,2
StringEndsQ,Checks if a string ends with a specific substring,✅,pure,10.1
StringExpression,,,,5.1
StringExtract,,,,10.1
StringForm,,,,1
StringFormat,,,,6
StringFormatQ,,,,12.2
StringFreeQ,Tests if a string is free of a pattern,✅,pure,5.1
StringInsert,Inserts a string at a specified position,✅,pure,2
StringJoin,Concatenates strings,✅,pure,1
StringLength,Returns the length of a string,✅,pure,1
StringMatchQ,Tests if string matches a pattern with wildcards,✅,pure,1
StringPadLeft,Pads a string on the left to a specified length,✅,pure,10.1
StringPadRight,Pads a string on the right to a specified length,✅,pure,10.1
StringPart,Extracts characters from a string by index,✅,pure,11
StringPartition,,,,10.1
StringPosition,Finds all positions of a substring,✅,pure,2
StringQ,Tests if expression is a string,✅,pure,2
StringRepeat,Repeats a string a specified number of times,✅,pure,10.1
StringReplace,Replaces occurrences of substrings in a string,✅,pure,2
StringReplaceList,,,,5.1
StringReplacePart,,,,3
StringReverse,Reverses the characters in a string,✅,pure,2
StringRiffle,Joins a list of strings with a separator,✅,pure,10.1
StringRotateLeft,Rotates characters in a string to the left,✅,pure,9
StringRotateRight,Rotates characters in a string to the right,✅,pure,9
StringSkeleton,,,,1
StringSplit,Splits a string into a list of substrings,✅,pure,5.1
StringStartsQ,Checks if a string starts with a specific substring,✅,pure,10.1
StringTake,Returns a substring of a string,✅,pure,2
StringTakeDrop,Returns the taken and dropped parts of a string as a list,✅,pure,12.3
StringTemplate,,,,10
StringToByteArray,,,,11.2
StringToStream,,,,2
StringTrim,Removes whitespace from the beginning and end of a string,✅,pure,7
StripBoxes,,,,6
StripCellGrouping,,,,14
StripOnInput,,,,6
StripWrapperBoxes,,,,6
Struckthrough,,,,13.1
StructuralImportance,,,,9
StructuredSelection,,,,3
StruveH,,,,4
StruveL,,,,4
Stub,,,,2
StudentTDistribution,,,,6
Style,Applies styling to an expression for display,✅,pure,6
StyleBox,,,,3
StyleData,,,,3
StyleDefinitions,,,,3
StyleHints,,,,13
Subdivide,Divides a range into equal parts,✅,pure,10.1
Subfactorial,Returns the subfactorial (number of derangements),✅,pure,6
Subgraph,,,,8
SubMinus,,,,6
SubPlus,,,,6
SubresultantPolynomialRemainders,,,,9
SubresultantPolynomials,,,,9
Subresultants,,,,4
Subscript,,,,1
SubscriptBox,,,,3
SubscriptBoxOptions,,,,4
Subsequences,Returns all contiguous subsequences of a list,✅,pure,10.4
Subset,,,,3
SubsetCases,,,,12.1
SubsetCount,,,,12.1
SubsetEqual,,,,3
SubsetMap,,,,12
SubsetPosition,,,,12.1
SubsetQ,Tests if one list is a subset of another,✅,pure,10
SubsetReplace,,,,12.1
Subsets,Returns all subsets of a list,✅,pure,5.1
SubStar,,,,6
SubstitutionSystem,,,,10.2
Subsuperscript,,,,3
SubsuperscriptBox,,,,3
SubsuperscriptBoxOptions,,,,4
SubtitleEncoding,,,,12.1
SubtitleTrackSelection,,,,12.2
Subtract,Subtracts one number from another,✅,pure,1
SubtractFrom,,,,1
SubtractSides,,,,11.3
SubValues,Returns the sub values of a symbol,✅,pure,2
Succeeds,,,,3
SucceedsEqual,,,,3
SucceedsSlantEqual,,,,3
SucceedsTilde,,,,3
Success,,,,11.3
SuchThat,,,,3
Sum,Computes a sum over a range,✅,pure,1
SumConvergence,,,,7
SummationLayer,,,,11
Sunday,,,,9
SunPosition,,,,10
Sunrise,,,,10
Sunset,,,,10
SuperDagger,,,,6
SuperMinus,,,,6
SupernovaData,,,,10
SuperPlus,,,,6
Superscript,,,,1
SuperscriptBox,,,,3
SuperscriptBoxOptions,,,,4
Superset,,,,3
SupersetEqual,,,,3
SuperStar,,,,6
Surd,Returns the real-valued nth root,✅,pure,9
SurdForm,,,,9
SurfaceArea,,,,12
SurfaceData,,,,10
SurfaceIntegrate,,,,13.3
SurvivalDistribution,,,,8
SurvivalFunction,,,,8
SurvivalModel,,,,9
SurvivalModelFit,,,,9
SuzukiDistribution,,,,8
SuzukiGroupSuz,,,,8
SwatchLegend,,,,9
Switch,Evaluates an expression and matches it against patterns,✅,pure,1
Symbol,Creates a symbol from a string,✅,pure,1
SymbolicDeltaProductArray,,,,14.1
SymbolicIdentityArray,,,,14.1
SymbolicOnesArray,,,,14.1
SymbolicZerosArray,,,,14.1
SymbolName,Returns the name of a symbol as a string,✅,pure,3
SymletWavelet,,,,8
Symmetric,,,,9
SymmetricDifference,,,,13.1
SymmetricGroup,,,,8
SymmetricKey,,,,10.1
SymmetricMatrix,,,,14
SymmetricMatrixQ,,,,7
SymmetricPolynomial,,,,6
SymmetricReduction,,,,6
Symmetrize,,,,9
SymmetrizedArray,,,,9
SymmetrizedArrayRules,,,,9
SymmetrizedDependentComponents,,,,9
SymmetrizedIndependentComponents,,,,9
SymmetrizedReplacePart,,,,9
SynchronousInitialization,,,,6
SynchronousUpdating,,,,6
Synonyms,,,,12
SyntaxForm,,,,3
SyntaxInformation,,,,6
SyntaxLength,,,,2
SyntaxPacket,,,,3
SyntaxQ,,,,2
SynthesizeMissingValues,,,,12
SystemCredential,,,,12.1
SystemCredentialData,,,,12.1
SystemCredentialKey,,,,12.1
SystemCredentialKeys,,,,12.1
SystemCredentialStoreObject,,,,12.1
SystemDialogInput,,,,6
SystemInformation,,,,6
SystemInstall,,,,
SystemModel,,,,11.3
SystemModelCalibrate,,,,13.3
SystemModeler,,,,11.3
SystemModelExamples,,,,11.3
SystemModelLinearize,,,,11.3
SystemModelMeasurements,,,,13.2
SystemModelParametricSimulate,,,,11.3
SystemModelPlot,,,,11.3
SystemModelReliability,,,,11.3
SystemModels,,,,11.3
SystemModelSimulate,,,,11.3
SystemModelSimulateSensitivity,,,,11.3
SystemModelSimulationData,,,,11.3
SystemModelUncertaintyPlot,,,,14
SystemOpen,,,,7
SystemOptions,,,,6
SystemProcessData,,,,11.3
SystemProcesses,,,,11.3
SystemsConnectionsModel,,,,12
SystemsModelControllerData,,,,12.3
SystemsModelDelay,,,,9
SystemsModelDelayApproximate,,,,9
SystemsModelDelete,,,,8
SystemsModelDimensions,,,,8
SystemsModelExtract,,,,8
SystemsModelFeedbackConnect,,,,8
SystemsModelLabels,,,,8
SystemsModelLinearity,,,,10
SystemsModelMerge,,,,10
SystemsModelOrder,,,,8
SystemsModelParallelConnect,,,,8
SystemsModelSeriesConnect,,,,8
SystemsModelStateFeedbackConnect,,,,8
SystemsModelVectorRelativeOrders,,,,10
Table,Generates a list by evaluating an expression,✅,pure,1
TableAlignments,,,,2
TableDepth,,,,2
TableDirections,,,,2
TableForm,Formats data as a table,✅,pure,1
TableHeadings,,,,2
TableSpacing,,,,2
TableView,,,,12.1
TabView,,,,6
TagBox,,,,3
TagBoxOptions,,,,6
TaggingRules,,,,4
TagSet,,,,1
TagSetDelayed,,,,1
TagUnset,,,,1
Take,Returns the first n elements of a list,✅,pure,1
TakeDrop,,,,10.2
TakeLargest,Takes the n largest elements from a list,✅,pure,10.1
TakeLargestBy,Takes the n largest elements by a criterion,✅,pure,10.1
TakeList,,,,11.2
TakeSmallest,Takes the n smallest elements from a list,✅,pure,10.1
TakeSmallestBy,Takes the n smallest elements by a criterion,✅,pure,10.1
TakeWhile,Takes elements from start while predicate is true,✅,pure,6
Tally,Counts occurrences of each distinct element,✅,pure,6
Tan,Returns the tangent of a number,✅,pure,1
TanDegrees,,,,14.1
Tanh,Returns the hyperbolic tangent,✅,pure,1
TargetDevice,,,,11
TargetFunctions,,,,3
TargetStructure,,,,13.3
TargetSystem,,,,12
TargetUnits,,,,9
TaskAbort,,,,11.2
TaskExecute,,,,11.2
TaskObject,,,,11.2
TaskRemove,,,,11.2
TaskResume,,,,11.2
Tasks,,,,11.2
TaskSuspend,,,,11.2
TaskWait,,,,11.2
TautologyQ,,,,7
TelegraphProcess,,,,9
TemplateApply,,,,10
TemplateBox,,,,7
TemplateBoxOptions,,,,6
TemplateExpression,,,,10
TemplateIf,,,,10
TemplateObject,,,,10
TemplateSequence,,,,10
